panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
082152825_p1058,82,82033_082152825,82033_082152825_r0,1.085271771783502,44.05809035283287,11.754,12.356,17.96,155.6,0.9598,082152825.jpg,0546_6331,stage2a_spatial,contains
082152905_p1059,82,82194_082152905,82194_082152905_r17,1.4398989952489403,43.91126038689664,7.529,7.608,8.31,297.47,0.9526,082152905.jpg,0574_6314,stage2a_spatial,contains
082152959_p1060,82,82127_082152959,82127_082152959_r0,1.0882209934755873,44.1719165571927,19.98,21.603,22.35,186.29,0.9805,082152959.jpg,0547_6344,stage2a_spatial,contains
082153028_p1061,82,82108_082153028,82108_082153028_r0,1.2256063781217992,44.09692038079779,22.628,24.207,20.81,211.34,0.9317,082153028.jpg,0557_6335,stage2a_spatial,contains
08215314_p1062,82,82194_08215314,82194_08215314_r4,1.4525745429490147,43.93818194240684,15.912,17.099,21.48,168.03,0.9677,08215314.jpg,0575_6317,stage2a_spatial,contains
082153169_p1063,82,82033_082153169,82033_082153169_r7,1.084148101390221,44.05924389184726,7.36,8.128,25.1,150.54,0.9357,082153169.jpg,0546_6331,stage2a_spatial,contains
082153227_p1064,82,82168_082153227,82168_082153227_r0,0.991432402864449,44.20310800588377,20.931,21.989,17.85,146.65,0.947,082153227.jpg,0539_6347,stage2a_spatial,contains
082153227_p1065,82,82168_082153227,82168_082153227_r0,0.9913592247865692,44.20309590996362,10.688,11.228,17.85,146.65,0.8775,082153227.jpg,0539_6347,stage2a_spatial,contains
082153282_p1066,82,82094_082153282,82094_082153282_r1,1.1529333595695075,44.263680838202035,21.294,22.745,20.58,158.6,0.9798,082153282.jpg,0552_6354,stage2a_spatial,contains
082153318_p1067,82,82176_082153318,82176_082153318_r2,1.5301398419084267,43.96206982643104,52.485,55.772,19.77,233.58,0.982,082153318.jpg,0582_6320,stage2a_spatial,contains
082153498_p1068,82,82033_082153498,82033_082153498_r0,1.0871027780323936,44.058654744340714,14.85,15.748,19.44,235.73,0.9749,082153498.jpg,0546_6331,stage2a_spatial,contains
